"","LibSize","jonah:scallop","scallop:jonah","E","areaInput","trial_num","jonah:rock","rock:jonah","xmap"
"1",33,-0.0614724081568412,0.0226212039981915,4,11,1,NA,NA,"jonah -> scallop"
"2",33,-0.0596961051116612,-0.0345283645998645,4,11,1,NA,NA,"scallop -> jonah"
"3",32,NA,NA,5,11,1,0.179329708098179,0.0640274693337795,"jonah -> rock"
"4",32,NA,NA,5,11,1,0.179329708098179,0.0640274693337795,"rock -> jonah"
"5",32,0.174637861802641,-0.00793011846363316,5,12,1,NA,NA,"jonah -> scallop"
"6",32,0.157582979122043,-0.126097854859862,5,12,1,NA,NA,"scallop -> jonah"
"7",34,NA,NA,3,12,1,0.0616540069613135,0.40010626297645,"jonah -> rock"
"8",34,NA,NA,3,12,1,0.0611938632974147,0.399144530892934,"rock -> jonah"
"9",35,0.129583902438535,-0.0261519300708939,2,13,1,NA,NA,"jonah -> scallop"
"10",35,0.0201386500539819,-0.0162527449038344,2,13,1,NA,NA,"scallop -> jonah"
"11",36,NA,NA,1,13,1,0.332716073845733,-0.194511348728338,"jonah -> rock"
"12",36,NA,NA,1,13,1,0.332716073845733,-0.112897415392128,"rock -> jonah"
"13",31,0.164614448424881,-0.00914802321278351,1,14,1,NA,NA,"jonah -> scallop"
"14",31,0.155454481445524,-0.00914802321278351,1,14,1,NA,NA,"scallop -> jonah"
"15",29,NA,NA,3,14,1,0,-0.0532381679398,"jonah -> rock"
"16",29,NA,NA,3,14,1,0,-0.0532381679398,"rock -> jonah"
"17",30,0.154251486140623,-0.221215852643854,7,21,1,NA,NA,"jonah -> scallop"
"18",30,0.125182392496178,-0.221215852643854,7,21,1,NA,NA,"scallop -> jonah"
"19",34,NA,NA,3,21,1,0.100875046005602,-0.146745685199476,"jonah -> rock"
"20",34,NA,NA,3,21,1,0.100875046005602,-0.146745685199476,"rock -> jonah"
"21",32,0.481378639173278,0.025364856255686,5,22,1,NA,NA,"jonah -> scallop"
"22",32,0.481378639173278,0.025364856255686,5,22,1,NA,NA,"scallop -> jonah"
"23",36,NA,NA,1,22,1,0.113725327864024,0.028394561136984,"jonah -> rock"
"24",36,NA,NA,1,22,1,0.118747287262629,0.028394561136984,"rock -> jonah"
"25",34,-0.0173429460130432,-0.0532540825189557,3,23,1,NA,NA,"jonah -> scallop"
"26",34,-0.0257216155136213,-0.0511698654747322,3,23,1,NA,NA,"scallop -> jonah"
"27",35,NA,NA,2,23,1,-0.185348930547374,-0.41683218859841,"jonah -> rock"
"28",35,NA,NA,2,23,1,-0.035508829294302,-0.441014911499262,"rock -> jonah"
"29",31,0.0867200078215421,-0.00821480270372369,1,24,1,NA,NA,"jonah -> scallop"
"30",31,0.0841021465644507,-0.0218182357990722,1,24,1,NA,NA,"scallop -> jonah"
"31",28,NA,NA,4,24,1,-0.112402075151191,-0.20225536641215,"jonah -> rock"
"32",28,NA,NA,4,24,1,-0.112402075151191,-0.23685220966396,"rock -> jonah"
"33",34,0.235468398948369,0.0197461495062425,3,31,1,NA,NA,"jonah -> scallop"
"34",34,0.214307276781996,0.0241535593889957,3,31,1,NA,NA,"scallop -> jonah"
"35",36,NA,NA,1,31,1,0.0437862841419724,0.212703612836513,"jonah -> rock"
"36",36,NA,NA,1,31,1,0.00602739917783224,0.215287783532149,"rock -> jonah"
"37",35,0.0985846733932739,-0.185248609396667,2,32,1,NA,NA,"jonah -> scallop"
"38",35,0.10004234128286,-0.22846811595908,2,32,1,NA,NA,"scallop -> jonah"
"39",36,NA,NA,1,32,1,0.0805310786897726,0.457701555075754,"jonah -> rock"
"40",36,NA,NA,1,32,1,0.0805310786897726,0.467056076387942,"rock -> jonah"
"41",35,0.566111559777025,-0.200139174094022,2,33,1,NA,NA,"jonah -> scallop"
"42",35,0.566111559777025,-0.200139174094022,2,33,1,NA,NA,"scallop -> jonah"
"43",35,NA,NA,2,33,1,0.0375951212544012,-0.0552160614501835,"jonah -> rock"
"44",35,NA,NA,2,33,1,0.0419080745437504,-0.0265533498896078,"rock -> jonah"
"45",30,0.410244952101195,-0.192766673722601,2,34,1,NA,NA,"jonah -> scallop"
"46",30,0.410874642978563,-0.192766673722601,2,34,1,NA,NA,"scallop -> jonah"
"47",26,NA,NA,6,34,1,0.0662487535396047,-0.326207438644342,"jonah -> rock"
"48",26,NA,NA,6,34,1,-0.072798240414863,-0.326207438644342,"rock -> jonah"
"49",30,0.0242538347496342,-0.329482681857536,7,41,1,NA,NA,"jonah -> scallop"
"50",30,0.0242538347496342,-0.329224532193199,7,41,1,NA,NA,"scallop -> jonah"
"51",35,NA,NA,2,41,1,0.00791604397270716,0.0844227733055623,"jonah -> rock"
"52",35,NA,NA,2,41,1,0.00791604397270716,0.0844227733055623,"rock -> jonah"
"53",36,0.152440671466593,-0.235886759875481,1,42,1,NA,NA,"jonah -> scallop"
"54",36,0.127760521303127,-0.235886759875481,1,42,1,NA,NA,"scallop -> jonah"
"55",35,NA,NA,2,42,1,-0.280481665231566,-0.0644899053569658,"jonah -> rock"
"56",35,NA,NA,2,42,1,-0.366982002155113,-0.167691023229804,"rock -> jonah"
"57",35,0.0236492922132274,-0.0264129815918021,2,43,1,NA,NA,"jonah -> scallop"
"58",35,0.0236492922132274,-0.0264129815918021,2,43,1,NA,NA,"scallop -> jonah"
"59",36,NA,NA,1,43,1,-0.0508310517064443,-0.317204447849471,"jonah -> rock"
"60",36,NA,NA,1,43,1,-0.0508310517064443,-0.307630513825071,"rock -> jonah"
"61",29,-0.11301595656391,-0.241895728930439,2,44,1,NA,NA,"jonah -> scallop"
"62",29,0.0075324939009822,-0.297832008207803,2,44,1,NA,NA,"scallop -> jonah"
"63",30,NA,NA,1,44,1,0.0951029737175932,-0.0200389935385224,"jonah -> rock"
"64",30,NA,NA,1,44,1,0.0951029737175932,-0.0200389935385224,"rock -> jonah"
"65",34,-0.00824076373241434,-0.284289953020504,1,51,1,NA,NA,"jonah -> scallop"
"66",34,0.0651313988353448,-0.284289953020504,1,51,1,NA,NA,"scallop -> jonah"
"67",32,NA,NA,3,51,1,0.197687555377563,0.217095733773956,"jonah -> rock"
"68",32,NA,NA,3,51,1,0.235073201467273,0.203847085348975,"rock -> jonah"
"69",29,0.0869659369237773,-0.219574637322078,6,52,1,NA,NA,"jonah -> scallop"
"70",29,0.0341551819898146,-0.219574637322078,6,52,1,NA,NA,"scallop -> jonah"
"71",34,NA,NA,1,52,1,0.256399181475269,-0.0691515002002286,"jonah -> rock"
"72",34,NA,NA,1,52,1,0.256399181475269,-0.0622572132396756,"rock -> jonah"
"73",34,-0.0450041582635992,0.0777642251568673,1,53,1,NA,NA,"jonah -> scallop"
"74",34,-0.044181437659892,0.0786686940740658,1,53,1,NA,NA,"scallop -> jonah"
"75",33,NA,NA,2,53,1,0.267193309289864,0.0405859598910497,"jonah -> rock"
"76",33,NA,NA,2,53,1,0.200608648027318,-0.0122085087680505,"rock -> jonah"
"77",21,0.452980251236907,-0.181098156941819,7,54,1,NA,NA,"jonah -> scallop"
"78",21,0.438186218599477,-0.181098156941819,7,54,1,NA,NA,"scallop -> jonah"
"79",27,NA,NA,1,54,1,0.181930559849097,0.18833871244718,"jonah -> rock"
"80",27,NA,NA,1,54,1,0.186083350578272,-0.105148200014282,"rock -> jonah"
"81",34,0.296100916179023,0.064512856798196,3,11,2,NA,NA,"jonah -> scallop"
"82",34,0.296100916179023,0.05983727870206,3,11,2,NA,NA,"scallop -> jonah"
"83",34,NA,NA,3,11,2,0.0383280262726416,-0.0802648783635244,"jonah -> rock"
"84",34,NA,NA,3,11,2,0.0383280262726416,-0.0802648783635244,"rock -> jonah"
"85",34,0.205986418619811,-0.35477566218903,3,12,2,NA,NA,"jonah -> scallop"
"86",34,0.186219423383318,-0.277684330320865,3,12,2,NA,NA,"scallop -> jonah"
"87",35,NA,NA,2,12,2,0.0260760854638634,-0.0803709610144437,"jonah -> rock"
"88",35,NA,NA,2,12,2,0.0271338828491053,-0.0506610220810697,"rock -> jonah"
"89",30,0.466835895963933,-0.141332658231899,7,13,2,NA,NA,"jonah -> scallop"
"90",30,0.451195084226287,-0.150633564857126,7,13,2,NA,NA,"scallop -> jonah"
"91",33,NA,NA,4,13,2,0.571410630106264,-0.297685541306991,"jonah -> rock"
"92",33,NA,NA,4,13,2,0.570020593710313,-0.304825015454816,"rock -> jonah"
"93",31,0.175468382759994,-0.0448149297867057,1,14,2,NA,NA,"jonah -> scallop"
"94",31,0.175468382759994,-0.0450652137505965,1,14,2,NA,NA,"scallop -> jonah"
"95",27,NA,NA,5,14,2,0.104555321251188,0.00152693646694892,"jonah -> rock"
"96",27,NA,NA,5,14,2,0.104882718527269,0.00152693646694892,"rock -> jonah"
"97",36,0.0463083790061282,-0.140858600880692,1,21,2,NA,NA,"jonah -> scallop"
"98",36,0.162201810120072,-0.123918593757415,1,21,2,NA,NA,"scallop -> jonah"
"99",34,NA,NA,3,21,2,0.380813570343002,-0.352384567645761,"jonah -> rock"
"100",34,NA,NA,3,21,2,0.372888422584588,-0.352384567645761,"rock -> jonah"
"101",32,0.126480767690215,-0.0900628564747951,5,22,2,NA,NA,"jonah -> scallop"
"102",32,0.126480767690215,-0.0900628564747951,5,22,2,NA,NA,"scallop -> jonah"
"103",32,NA,NA,5,22,2,0.328259709418371,-0.00420578055161421,"jonah -> rock"
"104",32,NA,NA,5,22,2,0.316155266022975,-0.00420578055161421,"rock -> jonah"
"105",30,0.203043819427072,-0.205552316175605,7,23,2,NA,NA,"jonah -> scallop"
"106",30,0.204911833650714,-0.145865489774927,7,23,2,NA,NA,"scallop -> jonah"
"107",33,NA,NA,4,23,2,0.191843683904302,-0.189005879179874,"jonah -> rock"
"108",33,NA,NA,4,23,2,0.242422588938954,-0.158110434917105,"rock -> jonah"
"109",25,-0.142581543282333,-0.329950363595895,7,24,2,NA,NA,"jonah -> scallop"
"110",25,-0.074035815661897,-0.422370143896498,7,24,2,NA,NA,"scallop -> jonah"
"111",26,NA,NA,6,24,2,0.329279806922577,-0.423473453367587,"jonah -> rock"
"112",26,NA,NA,6,24,2,0.329279806922577,-0.195579720197342,"rock -> jonah"
"113",32,0.32771231635925,0.00888124031345342,5,31,2,NA,NA,"jonah -> scallop"
"114",32,0.342616016865329,0.00888124031345342,5,31,2,NA,NA,"scallop -> jonah"
"115",33,NA,NA,4,31,2,0.402267058074831,-0.0836332399581487,"jonah -> rock"
"116",33,NA,NA,4,31,2,0.403736386630982,-0.0836332399581487,"rock -> jonah"
"117",33,0.101839897199672,-0.522408216537833,4,32,2,NA,NA,"jonah -> scallop"
"118",33,0.106027769879321,-0.493274149338302,4,32,2,NA,NA,"scallop -> jonah"
"119",32,NA,NA,5,32,2,0.280135829735024,-0.098049654638422,"jonah -> rock"
"120",32,NA,NA,5,32,2,0.303645959616198,-0.098049654638422,"rock -> jonah"
"121",33,0.142047330129664,-0.234050950551069,4,33,2,NA,NA,"jonah -> scallop"
"122",33,0.140306349102375,-0.234050950551069,4,33,2,NA,NA,"scallop -> jonah"
"123",31,NA,NA,6,33,2,-0.00837371821580402,-0.0573531010698152,"jonah -> rock"
"124",31,NA,NA,6,33,2,-0.00837371821580402,-0.0573531010698152,"rock -> jonah"
"125",31,0.0516579875684997,-0.220141941437251,1,34,2,NA,NA,"jonah -> scallop"
"126",31,0.0516579875684997,-0.199072326386557,1,34,2,NA,NA,"scallop -> jonah"
"127",31,NA,NA,1,34,2,-0.00518610952803184,-0.263931466048004,"jonah -> rock"
"128",31,NA,NA,1,34,2,0.0151514676575552,-0.263931466048004,"rock -> jonah"
"129",34,0.309123089970336,0.0853830423192014,3,41,2,NA,NA,"jonah -> scallop"
"130",34,0.309123089970336,0.0807367759081188,3,41,2,NA,NA,"scallop -> jonah"
"131",33,NA,NA,4,41,2,0.215704562108601,-0.076656202025739,"jonah -> rock"
"132",33,NA,NA,4,41,2,0.207187396432813,-0.0775927065181729,"rock -> jonah"
"133",35,0.152459041693408,0.112475722522005,2,42,2,NA,NA,"jonah -> scallop"
"134",35,0.152459041693408,0.112475722522005,2,42,2,NA,NA,"scallop -> jonah"
"135",34,NA,NA,3,42,2,-0.0790167935458027,0.187199146318806,"jonah -> rock"
"136",34,NA,NA,3,42,2,-0.0790167935458027,0.151227479862529,"rock -> jonah"
"137",36,-0.128332107359975,0.334294908619765,1,43,2,NA,NA,"jonah -> scallop"
"138",36,-0.128332107359975,0.334294908619765,1,43,2,NA,NA,"scallop -> jonah"
"139",36,NA,NA,1,43,2,0.12153748485617,0.364093424767253,"jonah -> rock"
"140",36,NA,NA,1,43,2,0.0322509474350004,0.364093424767253,"rock -> jonah"
"141",29,-0.0160606439208965,-0.0239023923104581,2,44,2,NA,NA,"jonah -> scallop"
"142",29,0.0117885835505711,-0.0239023923104581,2,44,2,NA,NA,"scallop -> jonah"
"143",29,NA,NA,2,44,2,0.123132510889978,0.000115919606853316,"jonah -> rock"
"144",29,NA,NA,2,44,2,0.127522526314796,-0.00548802740421896,"rock -> jonah"
"145",34,-0.306993174253201,0.46187818330996,1,51,2,NA,NA,"jonah -> scallop"
"146",34,-0.306993174253201,0.229115418303075,1,51,2,NA,NA,"scallop -> jonah"
"147",34,NA,NA,1,51,2,0.114976319881043,0.365929453642288,"jonah -> rock"
"148",34,NA,NA,1,51,2,0.0178187260937331,0.375912159223203,"rock -> jonah"
"149",34,0.0251163137504936,-0.169420747246993,1,52,2,NA,NA,"jonah -> scallop"
"150",34,0.0251163137504936,-0.16992629640781,1,52,2,NA,NA,"scallop -> jonah"
"151",32,NA,NA,3,52,2,0.00842198036708456,0.401418700639038,"jonah -> rock"
"152",32,NA,NA,3,52,2,0.00842198036708456,0.403435397768027,"rock -> jonah"
"153",34,-0.0249691451088486,-0.0321492061336668,1,53,2,NA,NA,"jonah -> scallop"
"154",34,-0.029593606237391,-0.0321492061336668,1,53,2,NA,NA,"scallop -> jonah"
"155",34,NA,NA,1,53,2,5.73311135663533e-05,0.0954433601783388,"jonah -> rock"
"156",34,NA,NA,1,53,2,-0.0013261193328233,0.0954433601783388,"rock -> jonah"
"157",27,0.0302381024264372,0.173486559694558,1,54,2,NA,NA,"jonah -> scallop"
"158",27,0.0302381024264372,0.311775825436569,1,54,2,NA,NA,"scallop -> jonah"
"159",27,NA,NA,1,54,2,0,-0.133452710462868,"jonah -> rock"
"160",27,NA,NA,1,54,2,0,-0.133452710462868,"rock -> jonah"
"161",36,0.0753226691527967,-0.0754757266082119,1,11,3,NA,NA,"jonah -> scallop"
"162",36,0.0753226691527967,-0.0754757266082119,1,11,3,NA,NA,"scallop -> jonah"
"163",30,NA,NA,7,11,3,0.0123248870362636,0.120640290141548,"jonah -> rock"
"164",30,NA,NA,7,11,3,0.0218840069330051,0.120640290141548,"rock -> jonah"
"165",34,0.120680019923472,0.0756159135873136,3,12,3,NA,NA,"jonah -> scallop"
"166",34,0.119111360247897,0.0756159135873136,3,12,3,NA,NA,"scallop -> jonah"
"167",36,NA,NA,1,12,3,0.0938422536820684,-0.203364865299777,"jonah -> rock"
"168",36,NA,NA,1,12,3,0.100662925001069,-0.203364865299777,"rock -> jonah"
"169",36,0.015796828491428,0.0304202359424841,1,13,3,NA,NA,"jonah -> scallop"
"170",36,-0.0274994197013124,0.00368549955141424,1,13,3,NA,NA,"scallop -> jonah"
"171",35,NA,NA,2,13,3,-0.105774348475503,-0.0932682978808821,"jonah -> rock"
"172",35,NA,NA,2,13,3,-0.104539961728041,-0.114015354275759,"rock -> jonah"
"173",31,0.126053236991372,0.0370936309530599,1,14,3,NA,NA,"jonah -> scallop"
"174",31,0.126053236991372,0.0367234081868941,1,14,3,NA,NA,"scallop -> jonah"
"175",29,NA,NA,3,14,3,0.057681747408063,0.0614262188892065,"jonah -> rock"
"176",29,NA,NA,3,14,3,0.0572761904747357,-0.0439850047054822,"rock -> jonah"
"177",34,0.203462594402453,0.13244625609176,3,21,3,NA,NA,"jonah -> scallop"
"178",34,0.186248519986583,0.0205845181313932,3,21,3,NA,NA,"scallop -> jonah"
"179",36,NA,NA,1,21,3,0.57467925420924,-0.181227275032674,"jonah -> rock"
"180",36,NA,NA,1,21,3,0.575379141340593,-0.191284254763699,"rock -> jonah"
"181",35,0.020950410360064,0.0256891546502087,2,22,3,NA,NA,"jonah -> scallop"
"182",35,0.020950410360064,0.093354936915317,2,22,3,NA,NA,"scallop -> jonah"
"183",33,NA,NA,4,22,3,0.273615921043023,-0.0578577889998232,"jonah -> rock"
"184",33,NA,NA,4,22,3,0.281297526400252,-0.0398402696402726,"rock -> jonah"
"185",30,0.18955295343445,0.132511281350581,7,23,3,NA,NA,"jonah -> scallop"
"186",30,0.207546615024122,0.183037958053129,7,23,3,NA,NA,"scallop -> jonah"
"187",31,NA,NA,6,23,3,0.0146674863581058,0.13241829128215,"jonah -> rock"
"188",31,NA,NA,6,23,3,0.0146661491861675,0.1152371759165,"rock -> jonah"
"189",31,0.216352931664284,0.357972567010091,1,24,3,NA,NA,"jonah -> scallop"
"190",31,0.217158996084429,0.357972567010091,1,24,3,NA,NA,"scallop -> jonah"
"191",30,NA,NA,2,24,3,0.0104052041804492,-0.2073436076347,"jonah -> rock"
"192",30,NA,NA,2,24,3,0.0104052041804492,0.0695148227577571,"rock -> jonah"
"193",30,0.0641771046387307,-0.204623163589791,7,31,3,NA,NA,"jonah -> scallop"
"194",30,0.0641771046387307,-0.202721563215733,7,31,3,NA,NA,"scallop -> jonah"
"195",32,NA,NA,5,31,3,0.207488680772413,-0.0565011861882739,"jonah -> rock"
"196",32,NA,NA,5,31,3,0.16560768018442,-0.0807387492429807,"rock -> jonah"
"197",32,0.051401759504149,-0.0780520492940036,5,32,3,NA,NA,"jonah -> scallop"
"198",32,0.051401759504149,-0.0780520492940036,5,32,3,NA,NA,"scallop -> jonah"
"199",35,NA,NA,2,32,3,0.308342453518946,-0.135278546358686,"jonah -> rock"
"200",35,NA,NA,2,32,3,0.308342453518946,-0.145806860154383,"rock -> jonah"
"201",34,0.266994772131897,-0.474072589015353,3,33,3,NA,NA,"jonah -> scallop"
"202",34,0.240315262771333,-0.474072589015353,3,33,3,NA,NA,"scallop -> jonah"
"203",34,NA,NA,3,33,3,0.0493622378203094,0.362888010517985,"jonah -> rock"
"204",34,NA,NA,3,33,3,0.0493622378203094,0.362888010517985,"rock -> jonah"
"205",28,-0.0289479164778175,-0.10367230408063,4,34,3,NA,NA,"jonah -> scallop"
"206",28,-0.0289479164778175,-0.117368235820635,4,34,3,NA,NA,"scallop -> jonah"
"207",31,NA,NA,1,34,3,0.221570538842202,0.102751399832278,"jonah -> rock"
"208",31,NA,NA,1,34,3,0.221570538842202,0.102751399832278,"rock -> jonah"
"209",36,0.142292771799071,-0.0759605242050776,1,41,3,NA,NA,"jonah -> scallop"
"210",36,0.138972984944439,-0.191725043140561,1,41,3,NA,NA,"scallop -> jonah"
"211",36,NA,NA,1,41,3,-0.0683700147647069,-0.0907767178324284,"jonah -> rock"
"212",36,NA,NA,1,41,3,-0.0683700147647069,-0.118797763524927,"rock -> jonah"
"213",35,0.128866761925364,-0.221372333137864,2,42,3,NA,NA,"jonah -> scallop"
"214",35,0.1853586825488,-0.221372333137864,2,42,3,NA,NA,"scallop -> jonah"
"215",36,NA,NA,1,42,3,0.438930602139503,0.0593832451918936,"jonah -> rock"
"216",36,NA,NA,1,42,3,0.438977721559077,0.0593832451918936,"rock -> jonah"
"217",36,0.119155216254259,0.20273326684307,1,43,3,NA,NA,"jonah -> scallop"
"218",36,0.120478964042865,0.190917069221546,1,43,3,NA,NA,"scallop -> jonah"
"219",32,NA,NA,5,43,3,0.173943683426609,0.53522556744807,"jonah -> rock"
"220",32,NA,NA,5,43,3,0.173943683426609,0.536044878962885,"rock -> jonah"
"221",28,0.397419077577344,-0.0523013893226765,3,44,3,NA,NA,"jonah -> scallop"
"222",28,0.432511481291847,-0.041637124694209,3,44,3,NA,NA,"scallop -> jonah"
"223",25,NA,NA,6,44,3,0.22737091962023,0.0424689964893476,"jonah -> rock"
"224",25,NA,NA,6,44,3,0.22737091962023,0.0424689964893476,"rock -> jonah"
"225",30,-0.11011156492137,-0.107686105964831,5,51,3,NA,NA,"jonah -> scallop"
"226",30,0.0132299207462613,-0.107686105964831,5,51,3,NA,NA,"scallop -> jonah"
"227",29,NA,NA,6,51,3,-0.11769850298066,0.225125217628658,"jonah -> rock"
"228",29,NA,NA,6,51,3,-0.146852648527618,0.226651685548252,"rock -> jonah"
"229",34,0.0221449258072752,0.181242230299791,1,52,3,NA,NA,"jonah -> scallop"
"230",34,0.0221449258072752,0.180802853142786,1,52,3,NA,NA,"scallop -> jonah"
"231",30,NA,NA,5,52,3,0.0593569161896792,-0.510501303888003,"jonah -> rock"
"232",30,NA,NA,5,52,3,0.0593569161896792,-0.510501303888003,"rock -> jonah"
"233",33,0.241471954347987,-0.21446159758728,2,53,3,NA,NA,"jonah -> scallop"
"234",33,0.242629661695652,-0.213618140038277,2,53,3,NA,NA,"scallop -> jonah"
"235",29,NA,NA,6,53,3,0.0501211803725318,-0.40203911357709,"jonah -> rock"
"236",29,NA,NA,6,53,3,0.0451741513206469,-0.40203911357709,"rock -> jonah"
"237",27,0.276129815777318,-0.343752899995895,1,54,3,NA,NA,"jonah -> scallop"
"238",27,0.50483581169986,-0.343752899995895,1,54,3,NA,NA,"scallop -> jonah"
"239",27,NA,NA,1,54,3,0.0526273123020551,0.163510293762937,"jonah -> rock"
"240",27,NA,NA,1,54,3,0.0526273123020551,0.163510293762937,"rock -> jonah"
"241",30,0.152715351320796,-0.136206017603909,7,11,4,NA,NA,"jonah -> scallop"
"242",30,0.152715351320796,-0.138117131580223,7,11,4,NA,NA,"scallop -> jonah"
"243",32,NA,NA,5,11,4,0.251282101722314,0.0172765055596959,"jonah -> rock"
"244",32,NA,NA,5,11,4,0.251282101722314,0.0197097127488336,"rock -> jonah"
"245",36,0.305404975122302,0.341802831279995,1,12,4,NA,NA,"jonah -> scallop"
"246",36,0.305404975122302,0.312326111730593,1,12,4,NA,NA,"scallop -> jonah"
"247",31,NA,NA,6,12,4,0.153205549351941,0.0430397731205654,"jonah -> rock"
"248",31,NA,NA,6,12,4,0.174875215609137,0.0430397731205654,"rock -> jonah"
"249",36,0.0495186387103776,-0.0223356813361846,1,13,4,NA,NA,"jonah -> scallop"
"250",36,0.0495186387103776,-0.00811134569431284,1,13,4,NA,NA,"scallop -> jonah"
"251",36,NA,NA,1,13,4,0.210006375130293,-0.0775319444213357,"jonah -> rock"
"252",36,NA,NA,1,13,4,0.190040564301415,-0.0775319444213357,"rock -> jonah"
"253",29,0.243544681725037,0.0491123243479765,3,14,4,NA,NA,"jonah -> scallop"
"254",29,0.243544681725037,0.0491123243479765,3,14,4,NA,NA,"scallop -> jonah"
"255",28,NA,NA,4,14,4,0.041214606653963,-0.397800553812649,"jonah -> rock"
"256",28,NA,NA,4,14,4,0.041214606653963,-0.29576543221497,"rock -> jonah"
"257",33,0.110510634921806,-0.175183833507255,4,21,4,NA,NA,"jonah -> scallop"
"258",33,0.110510634921806,-0.280385780189223,4,21,4,NA,NA,"scallop -> jonah"
"259",33,NA,NA,4,21,4,0.0336910153359839,-0.590292931575196,"jonah -> rock"
"260",33,NA,NA,4,21,4,-0.0445524784843198,-0.590292931575196,"rock -> jonah"
"261",34,0.000699311274058319,-0.161791721475551,3,22,4,NA,NA,"jonah -> scallop"
"262",34,0.000699311274058319,-0.161791721475551,3,22,4,NA,NA,"scallop -> jonah"
"263",32,NA,NA,5,22,4,0.141868665231884,-0.123106613826011,"jonah -> rock"
"264",32,NA,NA,5,22,4,0.141868665231884,-0.123106613826011,"rock -> jonah"
"265",33,0.395176582494823,-0.329386359562212,4,23,4,NA,NA,"jonah -> scallop"
"266",33,0.395097408705383,-0.329386359562212,4,23,4,NA,NA,"scallop -> jonah"
"267",35,NA,NA,2,23,4,0.134290587482338,-0.462516243613013,"jonah -> rock"
"268",35,NA,NA,2,23,4,0.133706524123774,-0.469782489810709,"rock -> jonah"
"269",27,0.340095450769812,-0.0417264389476829,5,24,4,NA,NA,"jonah -> scallop"
"270",27,0.291040868429512,-0.0216536688285494,5,24,4,NA,NA,"scallop -> jonah"
"271",31,NA,NA,1,24,4,-0.117613466699339,0.111799144413657,"jonah -> rock"
"272",31,NA,NA,1,24,4,-0.130851413274976,0.111799144413657,"rock -> jonah"
"273",35,0.265420865162997,-0.289735880618498,2,31,4,NA,NA,"jonah -> scallop"
"274",35,0.252607700880027,-0.306674045661016,2,31,4,NA,NA,"scallop -> jonah"
"275",33,NA,NA,4,31,4,0.0495052612559002,0.0355956603313195,"jonah -> rock"
"276",33,NA,NA,4,31,4,0.0495052612559002,0.0401221847172381,"rock -> jonah"
"277",36,0.120603384006569,-0.359020964920271,1,32,4,NA,NA,"jonah -> scallop"
"278",36,0.120603384006569,-0.417609616186157,1,32,4,NA,NA,"scallop -> jonah"
"279",30,NA,NA,7,32,4,0.215508352758218,-0.135532881483514,"jonah -> rock"
"280",30,NA,NA,7,32,4,0.191214170545396,-0.182062872050913,"rock -> jonah"
"281",36,0.215273757297345,-0.0792991851997389,1,33,4,NA,NA,"jonah -> scallop"
"282",36,0.215273757297345,-0.130504592709072,1,33,4,NA,NA,"scallop -> jonah"
"283",35,NA,NA,2,33,4,0.082512292458632,-0.364915110937287,"jonah -> rock"
"284",35,NA,NA,2,33,4,0.0289481981737086,-0.364915110937287,"rock -> jonah"
"285",31,0.132872381059343,0.0874167123323738,1,34,4,NA,NA,"jonah -> scallop"
"286",31,0.155386064028416,0.0874167123323738,1,34,4,NA,NA,"scallop -> jonah"
"287",31,NA,NA,1,34,4,0.380183346308278,0.106520136594784,"jonah -> rock"
"288",31,NA,NA,1,34,4,0.380084957470058,0.0533754567833505,"rock -> jonah"
"289",31,0.0652947842342464,0.0592390518116857,6,41,4,NA,NA,"jonah -> scallop"
"290",31,0.0742465005091866,-0.0157837427721117,6,41,4,NA,NA,"scallop -> jonah"
"291",35,NA,NA,2,41,4,0.36603284735507,-0.222327997923339,"jonah -> rock"
"292",35,NA,NA,2,41,4,0.36603284735507,-0.222840980097246,"rock -> jonah"
"293",32,0.037911119820258,0.582466020555417,5,42,4,NA,NA,"jonah -> scallop"
"294",32,0.0381766221082969,0.584876130733289,5,42,4,NA,NA,"scallop -> jonah"
"295",34,NA,NA,3,42,4,0.0739374383440853,-0.17146733927212,"jonah -> rock"
"296",34,NA,NA,3,42,4,0.0739374383440853,-0.17146733927212,"rock -> jonah"
"297",33,0.26236530612597,-0.108846609193941,4,43,4,NA,NA,"jonah -> scallop"
"298",33,0.263060808817235,-0.33353099794347,4,43,4,NA,NA,"scallop -> jonah"
"299",30,NA,NA,7,43,4,0.0784446115381676,0.0118147273278757,"jonah -> rock"
"300",30,NA,NA,7,43,4,0.0784446115381676,0.0118147273278757,"rock -> jonah"
"301",30,0.053778847515427,0.000837411095721145,1,44,4,NA,NA,"jonah -> scallop"
"302",30,0.0554205211213449,0.0314130448158633,1,44,4,NA,NA,"scallop -> jonah"
"303",30,NA,NA,1,44,4,-0.138815619849704,-0.213068914953304,"jonah -> rock"
"304",30,NA,NA,1,44,4,-0.138815619849704,-0.215440222811631,"rock -> jonah"
"305",31,0.568789935830919,-0.359616599206817,4,51,4,NA,NA,"jonah -> scallop"
"306",31,0.568789935830919,-0.359616599206817,4,51,4,NA,NA,"scallop -> jonah"
"307",33,NA,NA,2,51,4,-0.0446366610398845,0.000792518788235813,"jonah -> rock"
"308",33,NA,NA,2,51,4,-0.0446366610398845,0.000792518788235813,"rock -> jonah"
"309",33,0.0524272617680871,-0.168172252041672,2,52,4,NA,NA,"jonah -> scallop"
"310",33,0.0823620687791728,-0.28065198712591,2,52,4,NA,NA,"scallop -> jonah"
