"","area","E","Tp","num_pred","rho","mae","rmse","perc","p_val","rho_linear","mae_linear","rmse_linear","perc_linear","p_val_linear","predator","prey","direction"
"11","12",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"12","12",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"13","13",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"14","13",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"15","13",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"16","13",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"17","13",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"18","13",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"19","14",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"20","14",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"21","14",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"22","14",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"23","14",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"24","14",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"25","21",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"26","21",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"27","21",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"28","21",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"29","21",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"30","21",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"31","22",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"32","22",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"33","22",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"34","22",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"35","22",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"36","22",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"37","23",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"38","23",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"39","23",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"40","23",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"41","23",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"42","23",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"43","24",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"44","24",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"45","24",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"46","24",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"47","24",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"48","24",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"49","31",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"50","31",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"51","31",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"52","31",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"53","31",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"54","31",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"55","32",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"56","32",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"57","32",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"58","32",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"59","32",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"60","32",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"61","33",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"62","33",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"63","33",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"64","33",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"65","33",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"66","33",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"67","34",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"68","34",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"69","34",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"70","34",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"71","34",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"72","34",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"73","41",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"74","41",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"75","41",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"76","41",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"77","41",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"78","41",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"79","42",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"80","42",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"81","42",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"82","42",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"83","42",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"84","42",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"85","43",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"86","43",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"87","43",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"88","43",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"89","43",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"90","43",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"91","44",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"92","44",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"93","44",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"94","44",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"95","44",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"96","44",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"97","51",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"98","51",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"99","51",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"100","51",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"101","51",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"102","51",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"103","52",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"104","52",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"105","52",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"106","52",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"107","52",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"108","52",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"109","53",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"110","53",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"111","53",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"112","53",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"113","53",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"114","53",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
"115","54",7,0,676,0.0528161820985012,10.5506225777437,23.7107685833455,0.526627218934911,0.0851179132706534,0.0699000313593022,8.13436511946439,22.7659829600237,0.509615384615385,0.0346602126472303,"jonah","scallop","predator -> prey"
"116","54",4,0,676,-0.0210265876195152,6.39638229973903,10.6886527374072,0.490384615384615,0.7073148470864,0.0439260303905925,4.82719488952658,9.48817726746771,0.499260355029586,0.12708617884412,"jonah","scallop","prey -> predator"
"117","54",7,0,676,0.254386034056667,9.70410326211565,22.1897303373298,0.515532544378698,1e-10,0.0103499831628927,7.92871059887122,22.8205826711597,0.531804733727811,0.394152861297526,"rock","scallop","predator -> prey"
"118","54",7,0,676,-0.00455233603247478,4.91433625500517,9.2051876351322,0.502218934911243,0.547005243880969,0.0120429470278962,3.32441744597839,8.12474495852684,0.505177514792899,0.377354532810319,"rock","scallop","prey -> predator"
"119","54",7,0,676,0.0426837846287717,4.56811190281226,8.64166650377088,0.531804733727811,0.133933856479322,0.081116119538459,3.45394390051789,8.09855844338445,0.493343195266272,0.0174736797552022,"jonah","rock","predator -> prey"
"120","54",7,0,676,0.0403771053323847,5.96264126000117,10.3276028427514,0.545118343195266,0.147309514802613,0.0255497132383936,4.84402987053104,9.49424385455878,0.530325443786982,0.253677712905459,"jonah","rock","prey -> predator"
