CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,SVSPP,CATCHSEX,INDID,LENGTH,INDWT,SEX,MATURITY,AGE,AGE_DATA_FLAG,STOM_VOLUME,STOM_WGT,CUTTER,RECORDER,IND_FISH_COMMENTS
200207,200207,06280,001,0017,10,200207062800010017,312,1,301,15,0.429,1,X,,,,,George Mattingly,Genoa Elder,
200207,200207,06280,001,0017,10,200207062800010017,312,1,302,9,0.081,1,X,,,,,George Mattingly,Genoa Elder,
200207,200207,06280,001,0017,10,200207062800010017,313,1,1,8,0.064,1,X,,,,,George Mattingly,Genoa Elder,
200207,200207,06280,001,0017,10,200207062800010017,313,1,2,3,0.003,1,X,,,,,George Mattingly,Genoa Elder,
200207,200207,06270,005,0019,10,200207062700050019,026,0,1,12,0.01,2,X,,,,,Andrew Walker,Nina Shepherd,
200207,200207,06270,005,0019,10,200207062700050019,026,0,2,22,0.057,1,X,,,,,Andrew Walker,Nina Shepherd,
200207,200207,06270,005,0019,10,200207062700050019,026,0,3,44,0.489,1,X,,,,,Andrew Walker,Nina Shepherd,
200207,200207,06270,005,0019,10,200207062700050019,026,0,4,46,0.602,2,X,,,,,Andrew Walker,Nina Shepherd,
200207,200207,06270,005,0019,10,200207062700050019,026,0,5,32,0.196,2,X,,,,,Andrew Walker,Nina Shepherd,
200207,200207,06270,005,0019,10,200207062700050019,026,0,6,12,0.008,2,X,,,,,Andrew Walker,Nina Shepherd,
200207,200207,06270,005,0019,10,200207062700050019,197,0,1,12,0.026,0,X,,Y,,,Andrew Walker,Nina Shepherd,
200207,200207,06270,002,0020,10,200207062700020020,197,0,1,14,0.041,0,X,,Y,,,George Mattingly,Genoa Elder,
200207,200207,06270,002,0020,10,200207062700020020,197,0,2,37,0.759,2,T,,,0,,George Mattingly,Genoa Elder,
200207,200207,06270,020,0022,10,200207062700200022,197,0,1,13,0.043,0,X,,,,,Avis Sosa,Avis Sosa,
200207,200207,06270,020,0022,10,200207062700200022,197,0,2,38,1.036,2,D,,,55,,Avis Sosa,Avis Sosa,
200207,200207,06230,015,0024,10,200207062300150024,197,0,1,44,1.506,2,D,,,0,,Jim Behm,Avis Sosa,
200207,200207,06270,008,0026,10,200207062700080026,197,0,1,75,7.12,2,D,7,Y,0,,George Mattingly,Andrew Walker,
200207,200207,06270,008,0026,10,200207062700080026,312,1,301,5,0.014,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06270,008,0026,10,200207062700080026,312,2,1,12,0.25,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06270,008,0026,10,200207062700080026,312,2,2,12,0.227,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06270,008,0026,10,200207062700080026,313,1,301,7,0.056,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06270,008,0026,10,200207062700080026,313,1,302,7,0.058,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06270,008,0026,10,200207062700080026,313,2,1,4,0.006,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06270,008,0026,10,200207062700080026,313,2,2,4,0.01,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06280,002,0028,10,200207062800020028,312,1,301,3,0.003,1,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,312,1,302,2,0.001,1,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,312,2,1,12,0.232,2,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,312,2,2,14,0.328,2,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,312,2,3,14,0.313,2,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,312,2,4,11,0.203,2,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,312,2,5,12,0.188,2,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,312,2,6,2,0.001,2,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,313,1,1,11,0.163,1,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,313,1,2,9,0.071,1,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,002,0028,10,200207062800020028,313,1,3,3,0.003,1,X,,,,,Erin Smyth,Nina Shepherd,
200207,200207,06280,008,0029,10,200207062800080029,312,2,1,13,0.234,2,X,,,,,Karen Tougas,Erin Smyth,
200207,200207,06280,008,0029,10,200207062800080029,312,2,2,12,0.223,2,X,,,,,Karen Tougas,Erin Smyth,
200207,200207,06280,008,0029,10,200207062800080029,312,2,3,11,0.165,2,X,,,,,Karen Tougas,Erin Smyth,
200207,200207,06280,008,0029,10,200207062800080029,312,2,4,9,0.109,2,X,,,,,Karen Tougas,Erin Smyth,
200207,200207,06280,008,0029,10,200207062800080029,312,2,5,12,0.217,2,X,,,,,Karen Tougas,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,312,2,1,12,0.247,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,312,2,2,11,0.161,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,312,2,3,12,0.224,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,312,2,4,14,0.39,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,312,2,5,12,0.206,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,313,1,1,9,0.055,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,313,1,2,9,0.07,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,313,1,3,8,0.065,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,313,1,4,9,0.075,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,006,0030,10,200207062400060030,313,1,5,8,0.06,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06280,003,0033,10,200207062800030033,197,0,1,13,0.031,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06280,003,0033,10,200207062800030033,197,0,2,14,0.037,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06280,003,0033,10,200207062800030033,197,0,3,14,0.065,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06240,005,0034,10,200207062400050034,025,0,1,43,0.31,1,X,,,,,Ryan  Langnickel,Avis Sosa,
200207,200207,06240,005,0034,10,200207062400050034,025,0,2,33,0.169,1,X,,,,,Ryan  Langnickel,Avis Sosa,
200207,200207,06240,005,0034,10,200207062400050034,025,0,3,9,0.005,0,X,,,,,Ryan  Langnickel,Avis Sosa,
200207,200207,06230,007,0035,10,200207062300070035,197,0,1,48,2.299,2,D,,,190,,Stephanie Thompson,Avis Sosa,
200207,200207,06230,006,0037,10,200207062300060037,312,1,301,4,0.008,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,312,1,302,6,0.025,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,312,2,1,13,0.231,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,312,2,2,11,0.15,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,312,2,3,9,0.093,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,312,2,4,9,0.062,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,312,2,5,5,0.017,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,313,1,301,3,0.005,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,313,1,302,4,0.005,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,313,1,303,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,313,2,1,4,0.006,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,313,2,2,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,006,0037,10,200207062300060037,313,2,3,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,301,5,0.011,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,302,3,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,303,3,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,304,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,305,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,306,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,307,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,308,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,309,3,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,1,310,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,2,1,9,0.108,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,2,2,13,0.345,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,2,3,12,0.182,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,2,4,11,0.176,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,2,5,12,0.285,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,2,6,9,0.121,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,312,2,7,12,0.258,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,301,9,0.084,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,302,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,303,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,304,2,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,306,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,307,3,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,308,3,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,309,3,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,310,3,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,1,311,2,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,1,7,0.04,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,2,3,0.006,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,3,3,0.005,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,4,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,5,2,0.001,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,6,2,0.002,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,7,3,0.002,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,8,2,0.001,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06230,003,0038,10,200207062300030038,313,2,9,3,0.002,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,001,0039,10,200207062400010039,025,0,1,41,0.356,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,001,0039,10,200207062400010039,025,0,2,41,0.289,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,025,0,1,30,0.1,1,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06240,003,0040,10,200207062400030040,025,0,2,32,0.127,1,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06240,003,0040,10,200207062400030040,025,0,3,33,0.147,2,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06240,003,0040,10,200207062400030040,312,1,1,3,0.005,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,312,1,2,2,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,312,1,3,2,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,1,301,4,0.008,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,1,302,4,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,1,303,4,0.007,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,1,304,2,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,1,305,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,1,306,3,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,1,307,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,1,9,0.104,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,2,3,0.007,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,3,4,0.007,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,4,4,0.005,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,5,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,6,3,0.005,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,7,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,003,0040,10,200207062400030040,313,2,8,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,007,0042,10,200207062400070042,197,0,1,36,0.701,2,D,,,0,,Jim Behm,Avis Sosa,
200207,200207,06230,023,0044,10,200207062300230044,197,0,1,51,2.126,1,D,,,0,,Ryan  Langnickel,Stephanie Thompson,
200207,200207,06230,023,0044,10,200207062300230044,197,0,2,37,0.87,1,I,,,45,,Ryan  Langnickel,Stephanie Thompson,
200207,200207,06230,023,0044,10,200207062300230044,197,0,3,32,0.649,2,D,,,5,,Ryan  Langnickel,Stephanie Thompson,
200207,200207,06230,023,0044,10,200207062300230044,197,0,4,16,0.071,0,X,,,4,,Ryan  Langnickel,Stephanie Thompson,
200207,200207,06230,023,0044,10,200207062300230044,197,0,5,15,0.046,0,X,,,,,Ryan  Langnickel,Stephanie Thompson,
200207,200207,06230,009,0045,10,200207062300090045,197,0,1,13,0.044,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06230,014,0046,10,200207062300140046,197,0,1,15,0.091,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06230,014,0046,10,200207062300140046,197,0,2,14,0.055,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06240,008,0048,10,200207062400080048,312,1,1,3,0.005,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,312,1,2,4,0.006,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,312,1,3,4,0.005,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,312,1,4,2,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,312,1,5,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,301,10,0.125,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,302,6,0.024,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,303,4,0,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,304,4,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,305,4,0.007,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,306,4,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,307,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,308,4,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,309,4,0.005,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,310,4,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,311,3,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,312,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,313,4,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,314,3,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,315,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,316,3,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,1,317,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,2,1,6,0.024,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,2,2,4,0.007,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,2,3,4,0.008,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,2,4,3,0.004,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,2,5,4,0.006,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,2,6,4,0.006,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06240,008,0048,10,200207062400080048,313,2,7,3,0.004,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,005,0049,10,200207061900050049,197,0,1,15,0.062,0,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,005,0049,10,200207061900050049,197,0,2,12,0.025,0,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,005,0049,10,200207061900050049,197,0,3,14,0.044,0,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,005,0049,10,200207061900050049,197,0,4,14,0.043,0,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,312,2,1,14,0.314,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,312,2,2,13,0.322,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,301,10,0.147,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,302,10,0.146,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,303,7,0.047,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,304,10,0.098,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,305,4,0.006,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,306,3,0.004,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,307,2,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,308,2,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,309,2,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,310,2,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,311,2,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,1,312,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,1,12,0.242,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,2,7,0.041,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,3,3,0.006,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,4,3,0.005,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,5,2,0.004,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,6,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,7,3,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,001,0050,10,200207061900010050,313,2,8,3,0.004,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,197,0,1,15,0.051,0,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06190,003,0051,10,200207061900030051,197,0,2,13,0.032,0,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06190,003,0051,10,200207061900030051,197,0,3,15,0.04,0,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06190,003,0051,10,200207061900030051,197,0,4,13,0.04,0,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06190,003,0051,10,200207061900030051,197,0,5,12,0.02,0,X,,,,,Nina Shepherd,Nina Shepherd,
200207,200207,06190,003,0051,10,200207061900030051,312,1,301,13,0.368,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,1,302,4,0.005,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,1,303,2,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,2,1,11,0.205,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,2,2,13,0.282,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,2,3,11,0.195,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,2,4,11,0.226,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,2,5,10,0.165,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,2,6,14,0.309,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,312,2,7,12,0.234,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,301,9,0.076,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,302,7,0.026,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,303,9,0.086,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,304,10,0.104,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,305,9,0.109,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,306,6,0.025,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,307,4,0.006,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,308,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,309,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,310,3,0.002,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,311,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,312,3,0.003,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,1,313,2,0.001,1,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,2,1,9,0.07,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,2,2,3,0.004,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,003,0051,10,200207061900030051,313,2,3,2,0.003,2,X,,,,,Erin Smyth,Erin Smyth,
200207,200207,06190,006,0052,10,200207061900060052,197,0,1,13,0.043,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06190,006,0052,10,200207061900060052,197,0,2,11,0.018,0,X,,,,,Jim Behm,Avis Sosa,
200207,200207,06190,006,0052,10,200207061900060052,197,0,3,34,0.746,2,I,,,6,,Jim Behm,Avis Sosa,
200207,200207,06190,008,0053,10,200207061900080053,197,0,1,31,0.252,2,D,,,2,,Ryan  Langnickel,Stephanie Thompson,
200207,200207,06190,008,0053,10,200207061900080053,197,0,2,14,0.038,0,X,,,,,Ryan  Langnickel,Stephanie Thompson,
